MedicationCui,MedicationStr,ClassCui,ClassStr
C0055447,chloroquine phosphate,C0003374,"Drugs, Antimalarial"
C0055447,chloroquine phosphate,C0003374,565 ANTIMALARIAL AGENTS
C0055447,chloroquine phosphate,C0003374,Anti-Malarial Drug
C0055447,chloroquine phosphate,C0003374,Anti-Malarial Agent
C0055447,chloroquine phosphate,C0003374,Antimalarial product
C0055447,chloroquine phosphate,C0003374,Product containing antimalarial (product)
C0055447,chloroquine phosphate,C0003374,Substance with antimalarial mechanism of action (substance)
C0055447,chloroquine phosphate,C0003374,Substance with antimalarial mechanism of action
C0055447,chloroquine phosphate,C0003374,Antimalarial-containing product
C0055447,chloroquine phosphate,C0003374,Product containing antimalarial
C0055447,chloroquine phosphate,C0003374,Medicinal product acting as antimalarial (product)
C0055447,chloroquine phosphate,C0003374,Medicinal product acting as antimalarial agent (product)
C0055447,chloroquine phosphate,C0003374,Anti-Malarials
C0055447,chloroquine phosphate,C0003374,anti malarials
C0055447,chloroquine phosphate,C0003374,Antimalarial agent (product)
C0055447,chloroquine phosphate,C0003374,Antimalarial agent (substance)
C0055447,chloroquine phosphate,C0003374,antimalarials (medication)
C0055447,chloroquine phosphate,C0003374,Antimalarial drugs (substance)
C0055447,chloroquine phosphate,C0003374,Antimalarial Agent [TC]
C0055447,chloroquine phosphate,C0003374,Anti-Malarial
C0055447,chloroquine phosphate,C0003374,anti malarial
C0055447,chloroquine phosphate,C0008269,chloroquine
C0055447,chloroquine phosphate,C0008269,Khingamin
C0055447,chloroquine phosphate,C0008269,Chingamin
C0055447,chloroquine phosphate,C0008269,Chlorochin
C0055447,chloroquine phosphate,C0008269,"N4-(7-chloro-4-quinolinyl)-N1,N1-diethyl-1,4-pentanediamine"
C0055447,chloroquine phosphate,C0008269,"1,4-Pentanediamine, N4-(7-chloro-4-quinolinyl)-N1,N1-diethyl-"
C0055447,chloroquine phosphate,C0008269,Chloroquine [anti-malarial]
C0055447,chloroquine phosphate,C0008269,Chloroquine [musculo-skeletal]
C0055447,chloroquine phosphate,C0008269,Chloroquinium
C0055447,chloroquine phosphate,C0008269,Chloraquine
C0055447,chloroquine phosphate,C0008269,Cloroquina
C0055447,chloroquine phosphate,C0008269,Chloroquina
C0055447,chloroquine phosphate,C0008269,Chloroquinum
C0055447,chloroquine phosphate,C0008269,Chloroquine-containing product
C0055447,chloroquine phosphate,C0008269,Product containing chloroquine
C0055447,chloroquine phosphate,C0008269,Product containing chloroquine (medicinal product)
C0055447,chloroquine phosphate,C0008269,Chloroquine [anti-malarial] (product)
C0055447,chloroquine phosphate,C0008269,Chloroquine [anti-malarial] (substance)
C0055447,chloroquine phosphate,C0008269,Chloroquine [musculo-skeletal] (product)
C0055447,chloroquine phosphate,C0008269,Chloroquine [musculo-skeletal] (substance)
C0055447,chloroquine phosphate,C0008269,chloroquine products
C0055447,chloroquine phosphate,C0008269,Chloroquine product
C0055447,chloroquine phosphate,C0008269,Chloroquine (product)
C0055447,chloroquine phosphate,C0008269,Chloroquine (substance)
C0055447,chloroquine phosphate,C0008269,chloroquine (medication)
C0055447,chloroquine phosphate,C0016090,Filaricides
C0055447,chloroquine phosphate,C0016090,Filaricides (product)
C0055447,chloroquine phosphate,C0016090,Filaricides (substance)
C0055447,chloroquine phosphate,C0360395,Aminoquinoline antimalarial (product)
C0055447,chloroquine phosphate,C0360395,Aminoquinoline antimalarial product
C0055447,chloroquine phosphate,C0360395,Aminoquinolines
C0055447,chloroquine phosphate,C0360395,Aminoquinoline antimalarial
C0055447,chloroquine phosphate,C0360395,Aminoquinoline antimalarials
C0055447,chloroquine phosphate,C0360395,Product containing aminoquinoline and antimalarial
C0055447,chloroquine phosphate,C0360395,Aminoquinoline with antimalarial mechanism of action (substance)
C0055447,chloroquine phosphate,C0360395,Aminoquinoline with antimalarial mechanism of action
C0055447,chloroquine phosphate,C0360395,Product containing aminoquinoline and antimalarial (product)
C0055447,chloroquine phosphate,C0360395,Aminoquinoline antimalarial agent
C0055447,chloroquine phosphate,C0360395,Medicinal product containing aminoquinoline and acting as antimalarial agent (product)
C0055447,chloroquine phosphate,C0360395,Aminoquinoline antimalarial (substance)
C0055573,choline salicylate,C0002771,Analgesics
C0055573,choline salicylate,C0002771,Analgesic
C0055573,choline salicylate,C0002771,"Analgesic, NOS"
C0055573,choline salicylate,C0002771,Anodynes
C0055573,choline salicylate,C0002771,anodyne
C0055573,choline salicylate,C0002771,Analgesic Agents
C0055573,choline salicylate,C0002771,Analgesic agent
C0055573,choline salicylate,C0002771,"Agents, Analgesic"
C0055573,choline salicylate,C0002771,Analgesic Drugs
C0055573,choline salicylate,C0002771,analgesic drug
C0055573,choline salicylate,C0002771,analgesics drugs
C0055573,choline salicylate,C0002771,analgesics drug
C0055573,choline salicylate,C0002771,"Drugs, Analgesic"
C0055573,choline salicylate,C0002771,pain relieving drugs
C0055573,choline salicylate,C0002771,Pain killers
C0055573,choline salicylate,C0002771,Pain Relievers
C0055573,choline salicylate,C0002771,Medicinal product acting as analgesic agent (product)
C0055573,choline salicylate,C0002771,Analgesic product
C0055573,choline salicylate,C0002771,Analgesic (product)
C0055573,choline salicylate,C0002771,Analgesic product (substance)
C0055573,choline salicylate,C0002771,Analgesic (substance)
C0055573,choline salicylate,C0002771,Analgesic Preparation
C0055573,choline salicylate,C0002771,Pain medicine
C0055573,choline salicylate,C0002771,Pain medicines
C0055573,choline salicylate,C0002771,Pain-relief Medication
C0055573,choline salicylate,C0002771,analgesics (medication)
C0055573,choline salicylate,C0002771,analgesics (pain medication)
C0055573,choline salicylate,C0002771,pain medication
C0055573,choline salicylate,C0002771,Painkillers
C0055573,choline salicylate,C0002771,pain killer drug
C0055573,choline salicylate,C0003211,"Anti-Inflammatory Agents, Non-Steroidal"
C0055573,choline salicylate,C0003211,NON-STEROIDAL ANTI-INFLAMMATORY AGENTS
C0055573,choline salicylate,C0003211,"Non-steroidal anti-inflammatory agent, NOS"
C0055573,choline salicylate,C0003211,"Agent, Non-Steroidal Anti-Inflammatory"
C0055573,choline salicylate,C0003211,"Anti-Inflammatory Agent, Non-Steroidal"
C0055573,choline salicylate,C0003211,Non Steroidal Anti Inflammatory Agent
C0055573,choline salicylate,C0003211,Non-Steroidal Anti-Inflammatory Agent
C0055573,choline salicylate,C0003211,Non Steroidal Anti Inflammatory Agents
C0055573,choline salicylate,C0003211,NSAIDs
C0055573,choline salicylate,C0003211,NSAID
C0055573,choline salicylate,C0003211,Non-steroid anti-inflam. drug
C0055573,choline salicylate,C0003211,NSAID - Non-steroidal anti-inflammatory drug
C0055573,choline salicylate,C0003211,Non-steroidal anti-inflammatory drug
C0055573,choline salicylate,C0003211,603-604 NON-STEROIDAL ANTI-INFLAMMATORY AGENTS
C0055573,choline salicylate,C0003211,NSAID medications
C0055573,choline salicylate,C0003211,Non-steroidal anti-inflammatory agent (product)
C0055573,choline salicylate,C0003211,Non-steroidal anti-inflammatory agent (substance)
C0055573,choline salicylate,C0003211,Non-steroidal anti-inflammatory product
C0055573,choline salicylate,C0003211,Non-steroidal anti-inflammatory product (substance)
C0055573,choline salicylate,C0003211,"Anti Inflammatory Agents, Nonsteroidal"
C0055573,choline salicylate,C0003211,Nonsteroidal anti-inflammatory agents
C0055573,choline salicylate,C0003211,Nonsteroidal anti-inflammatory agent
C0055573,choline salicylate,C0003211,"Agent, Nonsteroidal Anti-Inflammatory"
C0055573,choline salicylate,C0003211,"Anti-Inflammatory Agent, Nonsteroidal"
C0055573,choline salicylate,C0003211,Nonsteroidal Anti Inflammatory Agent
C0055573,choline salicylate,C0003211,Nonsteroidal Anti Inflammatory Agents
C0055573,choline salicylate,C0003211,"Antiinflammatory Agents, Non Steroidal"
C0055573,choline salicylate,C0003211,"Antiinflammatory Agents, Nonsteroidal"
C0055573,choline salicylate,C0003211,NONSTEROIDAL ANTIINFLAMMATORY AGENTS
C0055573,choline salicylate,C0003211,ANTIINFLAMMATORY AGENTS NONSTEROIDAL
C0055573,choline salicylate,C0003211,nonsteroidal antiinflammatory agent
C0055573,choline salicylate,C0003211,Nonsteroidal Anti-inflammatory Drugs
C0055573,choline salicylate,C0003211,nonsteroidal anti-inflammatory drug
C0055573,choline salicylate,C0003211,Nonsteroidal Antiinflammatory Drug
C0055573,choline salicylate,C0003211,Nonsteroidal antiinflammatory drugs
C0055573,choline salicylate,C0003211,ANTI INFLAMM AGENTS NONSTEROIDAL
C0055573,choline salicylate,C0003211,NSAIA
C0055573,choline salicylate,C0003211,ANTIINFLAMM AGENTS NON STEROIDAL
C0055573,choline salicylate,C0003211,NON STEROIDAL ANTI INFLAMM AGENTS
C0055573,choline salicylate,C0003211,AIANS
C0055573,choline salicylate,C0003211,nonsteroidal anti-inflammatory drugs (medication)
C0055573,choline salicylate,C0003211,Non-steroidal anti-inflammatory drug (substance)
C0055573,choline salicylate,C0003211,nonsteroidal anti-inflammatory drugs (NSAIDs)
C0055573,choline salicylate,C0013227,Pharmaceutical Preparations
C0055573,choline salicylate,C0013227,pharmaceutical preparation
C0055573,choline salicylate,C0013227,"Preparation, Pharmaceutical"
C0055573,choline salicylate,C0013227,"Preparations, Pharmaceutical"
C0055573,choline salicylate,C0013227,Drugs
C0055573,choline salicylate,C0013227,Drug
C0055573,choline salicylate,C0013227,"Drug, NOS"
C0055573,choline salicylate,C0013227,Medicine
C0055573,choline salicylate,C0013227,Medicines
C0055573,choline salicylate,C0013227,"Medicine, NOS"
C0055573,choline salicylate,C0013227,Drug/agent
C0055573,choline salicylate,C0013227,General drug type
C0055573,choline salicylate,C0013227,"Drug preparation, NOS"
C0055573,choline salicylate,C0013227,Drug preparation
C0055573,choline salicylate,C0013227,Medication
C0055573,choline salicylate,C0013227,"Medication, NOS"
C0055573,choline salicylate,C0013227,medications
C0055573,choline salicylate,C0013227,Medication(s)
C0055573,choline salicylate,C0013227,Pharmaceutic Preparations
C0055573,choline salicylate,C0013227,"Preparations, Pharmaceutic"
C0055573,choline salicylate,C0013227,Drug medicamt or bio substnce
C0055573,choline salicylate,C0013227,"Drug, medicament or biological substance"
C0055573,choline salicylate,C0013227,Medicinal product (product)
C0055573,choline salicylate,C0013227,Pharmaceuticals
C0055573,choline salicylate,C0013227,Pharmaceutical
C0055573,choline salicylate,C0013227,Pharmaceutical / biologic product
C0055573,choline salicylate,C0013227,Pharmaceutical / biologic product (product)
C0055573,choline salicylate,C0013227,"Drug, medicament or biological substance (substance)"
C0055573,choline salicylate,C0013227,General drug type (product)
C0055573,choline salicylate,C0013227,General drug type (substance)
C0055573,choline salicylate,C0013227,Drug preparation (product)
C0055573,choline salicylate,C0013227,Drug preparation (substance)
C0055573,choline salicylate,C0013227,Drug Product
C0055573,choline salicylate,C0013227,Drug (substance)
C0055573,choline salicylate,C0013227,Medicinal product
C0055573,choline salicylate,C0013227,medicinal products
C0055573,choline salicylate,C0013227,Drug or medicament
C0055573,choline salicylate,C0013227,Drug or medicament (substance)
C0055573,choline salicylate,C0013227,Pharmaceutical Products
C0055573,choline salicylate,C0013227,"Product, Pharmaceutical"
C0055573,choline salicylate,C0013227,Pharmaceutical Product
C0055573,choline salicylate,C0013227,"Products, Pharmaceutical"
C0055573,choline salicylate,C0013227,PHARM PREPARATIONS
C0055573,choline salicylate,C0013227,PREPARATIONS PHARM
C0055573,choline salicylate,C0036075,salicylate
C0055573,choline salicylate,C0036075,Salicylate (substance)
C0055573,choline salicylate,C0036077,Salicylates
C0055573,choline salicylate,C0036077,Salicylate
C0055573,choline salicylate,C0036077,"Salicylate, NOS"
C0055573,choline salicylate,C0036077,Salicylate product
C0055573,choline salicylate,C0036077,products salicylates
C0055573,choline salicylate,C0036077,Salicylate (product)
C0055573,choline salicylate,C0036077,Product containing salicylate (product)
C0055573,choline salicylate,C0036077,Salicylate-containing product
C0055573,choline salicylate,C0036077,Product containing salicylate
C0055573,choline salicylate,C0036077,Salicylate product (product)
C0055573,choline salicylate,C0036077,Salicylate product (substance)
C0055573,choline salicylate,C0036077,Salicylate (substance)
C0055573,choline salicylate,C0036077,salicylates (medication)
C0055573,choline salicylate,C0055573,choline salicylate
C0055573,choline salicylate,C0055573,Choline salicylate-containing product
C0055573,choline salicylate,C0055573,Product containing choline salicylate
C0055573,choline salicylate,C0055573,Product containing choline salicylate (medicinal product)
C0055573,choline salicylate,C0055573,Choline salicylate product (product)
C0055573,choline salicylate,C0055573,Choline salicylate product
C0055573,choline salicylate,C0055573,Choline salicylate (substance)
C0055573,choline salicylate,C0055573,choline salicylate (medication)
C0059865,etodolac,C0003211,"Anti-Inflammatory Agents, Non-Steroidal"
C0059865,etodolac,C0003211,NON-STEROIDAL ANTI-INFLAMMATORY AGENTS
C0059865,etodolac,C0003211,"Non-steroidal anti-inflammatory agent, NOS"
C0059865,etodolac,C0003211,"Agent, Non-Steroidal Anti-Inflammatory"
C0059865,etodolac,C0003211,"Anti-Inflammatory Agent, Non-Steroidal"
C0059865,etodolac,C0003211,Non Steroidal Anti Inflammatory Agent
C0059865,etodolac,C0003211,Non-Steroidal Anti-Inflammatory Agent
C0059865,etodolac,C0003211,Non Steroidal Anti Inflammatory Agents
C0059865,etodolac,C0003211,NSAIDs
C0059865,etodolac,C0003211,NSAID
C0059865,etodolac,C0003211,Non-steroid anti-inflam. drug
C0059865,etodolac,C0003211,NSAID - Non-steroidal anti-inflammatory drug
C0059865,etodolac,C0003211,Non-steroidal anti-inflammatory drug
C0059865,etodolac,C0003211,603-604 NON-STEROIDAL ANTI-INFLAMMATORY AGENTS
C0059865,etodolac,C0003211,NSAID medications
C0059865,etodolac,C0003211,Non-steroidal anti-inflammatory agent (product)
C0059865,etodolac,C0003211,Non-steroidal anti-inflammatory agent (substance)
C0059865,etodolac,C0003211,Non-steroidal anti-inflammatory product
C0059865,etodolac,C0003211,Non-steroidal anti-inflammatory product (substance)
C0059865,etodolac,C0003211,"Anti Inflammatory Agents, Nonsteroidal"
C0059865,etodolac,C0003211,Nonsteroidal anti-inflammatory agents
C0059865,etodolac,C0003211,Nonsteroidal anti-inflammatory agent
C0059865,etodolac,C0003211,"Agent, Nonsteroidal Anti-Inflammatory"
C0059865,etodolac,C0003211,"Anti-Inflammatory Agent, Nonsteroidal"
C0059865,etodolac,C0003211,Nonsteroidal Anti Inflammatory Agent
C0059865,etodolac,C0003211,Nonsteroidal Anti Inflammatory Agents
C0059865,etodolac,C0003211,"Antiinflammatory Agents, Non Steroidal"
C0059865,etodolac,C0003211,"Antiinflammatory Agents, Nonsteroidal"
C0059865,etodolac,C0003211,NONSTEROIDAL ANTIINFLAMMATORY AGENTS
C0059865,etodolac,C0003211,ANTIINFLAMMATORY AGENTS NONSTEROIDAL
C0059865,etodolac,C0003211,nonsteroidal antiinflammatory agent
C0059865,etodolac,C0003211,Nonsteroidal Anti-inflammatory Drugs
C0059865,etodolac,C0003211,nonsteroidal anti-inflammatory drug
C0059865,etodolac,C0003211,Nonsteroidal Antiinflammatory Drug
C0059865,etodolac,C0003211,Nonsteroidal antiinflammatory drugs
C0059865,etodolac,C0003211,ANTI INFLAMM AGENTS NONSTEROIDAL
C0059865,etodolac,C0003211,NSAIA
C0059865,etodolac,C0003211,ANTIINFLAMM AGENTS NON STEROIDAL
C0059865,etodolac,C0003211,NON STEROIDAL ANTI INFLAMM AGENTS
C0059865,etodolac,C0003211,AIANS
C0059865,etodolac,C0003211,nonsteroidal anti-inflammatory drugs (medication)
C0059865,etodolac,C0003211,Non-steroidal anti-inflammatory drug (substance)
C0059865,etodolac,C0003211,nonsteroidal anti-inflammatory drugs (NSAIDs)
C0059865,etodolac,C0007066,Carboxylic Acids
C0059865,etodolac,C0007066,carboxylic acid
C0059865,etodolac,C0007066,"Carboxylic acid, NOS"
C0059865,etodolac,C0007066,"Acid, Carboxylic"
C0059865,etodolac,C0007066,"Acids, Carboxylic"
C0059865,etodolac,C0007066,Carboxylic acid (substance)
C0059865,etodolac,C0013227,Pharmaceutical Preparations
C0059865,etodolac,C0013227,pharmaceutical preparation
C0059865,etodolac,C0013227,"Preparation, Pharmaceutical"
C0059865,etodolac,C0013227,"Preparations, Pharmaceutical"
C0059865,etodolac,C0013227,Drugs
C0059865,etodolac,C0013227,Drug
C0059865,etodolac,C0013227,"Drug, NOS"
C0059865,etodolac,C0013227,Medicine
C0059865,etodolac,C0013227,Medicines
C0059865,etodolac,C0013227,"Medicine, NOS"
C0059865,etodolac,C0013227,Drug/agent
C0059865,etodolac,C0013227,General drug type
C0059865,etodolac,C0013227,"Drug preparation, NOS"
C0059865,etodolac,C0013227,Drug preparation
C0059865,etodolac,C0013227,Medication
C0059865,etodolac,C0013227,"Medication, NOS"
C0059865,etodolac,C0013227,medications
C0059865,etodolac,C0013227,Medication(s)
C0059865,etodolac,C0013227,Pharmaceutic Preparations
C0059865,etodolac,C0013227,"Preparations, Pharmaceutic"
C0059865,etodolac,C0013227,Drug medicamt or bio substnce
C0059865,etodolac,C0013227,"Drug, medicament or biological substance"
C0059865,etodolac,C0013227,Medicinal product (product)
C0059865,etodolac,C0013227,Pharmaceuticals
C0059865,etodolac,C0013227,Pharmaceutical
C0059865,etodolac,C0013227,Pharmaceutical / biologic product
C0059865,etodolac,C0013227,Pharmaceutical / biologic product (product)
C0059865,etodolac,C0013227,"Drug, medicament or biological substance (substance)"
C0059865,etodolac,C0013227,General drug type (product)
C0059865,etodolac,C0013227,General drug type (substance)
C0059865,etodolac,C0013227,Drug preparation (product)
C0059865,etodolac,C0013227,Drug preparation (substance)
C0059865,etodolac,C0013227,Drug Product
C0059865,etodolac,C0013227,Drug (substance)
C0059865,etodolac,C0013227,Medicinal product
C0059865,etodolac,C0013227,medicinal products
C0059865,etodolac,C0013227,Drug or medicament
C0059865,etodolac,C0013227,Drug or medicament (substance)
C0059865,etodolac,C0013227,Pharmaceutical Products
C0059865,etodolac,C0013227,"Product, Pharmaceutical"
C0059865,etodolac,C0013227,Pharmaceutical Product
C0059865,etodolac,C0013227,"Products, Pharmaceutical"
C0059865,etodolac,C0013227,PHARM PREPARATIONS
C0059865,etodolac,C0013227,PREPARATIONS PHARM
C0059865,etodolac,C0059865,etodolac
C0059865,etodolac,C0059865,Etodolic Acid
C0059865,etodolac,C0059865,"Pyrano(3,4-b)indole-1-acetic acid, 1,8-diethyl-1,3,4,9-tetrahydro-"
C0059865,etodolac,C0059865,"(1,8-Diethyl-1,3,4,9-tetrahydro-pyrano[3,4-b]indol-1-yl)-acetic acid"
C0059865,etodolac,C0059865,Etodolsäure
C0059865,etodolac,C0059865,"1,8-diethyl-1,3,4,9-tetrahydropyrano[3,4-b]indol-1-ylacetic acid"
