MedicationCui,MedicationStr,ClassCui,ClassStr
C0982219,"lente insulin, human",C0795635,INSULIN
C0982219,"lente insulin, human",C0795635,Semisynthetic human insulin
C0982219,"lente insulin, human",C0795635,Insulin regular
C0982219,"lente insulin, human",C0795635,"insulin, regular"
C0982219,"lente insulin, human",C0795635,Human insulin
C0982219,"lente insulin, human",C0795635,insulin (human)
C0982219,"lente insulin, human",C0795635,"Insulin, human"
C0982219,"lente insulin, human",C0795635,INSULIN HUMAN
C0982219,"lente insulin, human",C0795635,"Human insulin, NOS"
C0982219,"lente insulin, human",C0795635,insulin regular human recombinant
C0982219,"lente insulin, human",C0795635,"insulin regular, human semi-synthetic"
C0982219,"lente insulin, human",C0795635,High molecular weight insulin human
C0982219,"lente insulin, human",C0795635,Product containing human insulin soluble (medicinal product)
C0982219,"lente insulin, human",C0795635,Human insulin soluble-containing product
C0982219,"lente insulin, human",C0795635,Product containing human insulin soluble
C0982219,"lente insulin, human",C0795635,Human insulin-containing product
C0982219,"lente insulin, human",C0795635,Product containing human insulin
C0982219,"lente insulin, human",C0795635,Product containing human insulin (medicinal product)
C0982219,"lente insulin, human",C0795635,Insulina regular
C0982219,"lente insulin, human",C0795635,Product containing human regular insulin (medicinal product)
C0982219,"lente insulin, human",C0795635,Product containing human insulin (product)
C0982219,"lente insulin, human",C0795635,Human regular insulin (substance)
C0982219,"lente insulin, human",C0795635,Human regular insulin-containing product
C0982219,"lente insulin, human",C0795635,"INSULIN,REGULAR,HUMAN/rDNA"
C0982219,"lente insulin, human",C0795635,Insulin human regular (rDNA)
C0982219,"lente insulin, human",C0795635,"INSULIN,REGULAR,HUMAN/SEMISYNTHETIC"
C0982219,"lente insulin, human",C0795635,Human insulin preparation
C0982219,"lente insulin, human",C0795635,Semisynthetic human insulin preparation
C0982219,"lente insulin, human",C0795635,Semisynthetic human insulin preparation (substance)
C0982219,"lente insulin, human",C0795635,Human insulin preparation (substance)
C0982219,"lente insulin, human",C0795635,Human insulin product
C0982219,"lente insulin, human",C0795635,Human insulin product (product)
C0982219,"lente insulin, human",C0795635,Semisynthetic human insulin (substance)
C0982219,"lente insulin, human",C0795635,Human insulin (substance)
C0982219,"lente insulin, human",C0795635,Human insulin soluble product
C0982219,"lente insulin, human",C0795635,Insulin soluble human (product)
C0982219,"lente insulin, human",C0795635,Human insulin soluble
C0982219,"lente insulin, human",C0795635,Insulin soluble human
C0982219,"lente insulin, human",C0795635,Human insulin soluble (substance)
C0982219,"lente insulin, human",C0795635,regular human insulin (medication)
C0982219,"lente insulin, human",C4721874,human insulin
C0982219,"lente insulin, human",C4721874,INSULIN HUMAN
C0982219,"lente insulin, human",C4721874,"insulin, human"
C0982219,"lente insulin, human",C4721874,human insulin (medication)
C0982221,"insulin lispro protamine, human",C0293359,insulin lispro
C0982221,"insulin lispro protamine, human",C0293359,"Lispro, Insulin"
C0982221,"insulin lispro protamine, human",C0293359,Lispro insulin
C0982221,"insulin lispro protamine, human",C0293359,LYSPRO
C0982221,"insulin lispro protamine, human",C0293359,28(B)-Lys-29(B)-Pro-Insulin
C0982221,"insulin lispro protamine, human",C0293359,28(B)-Lysine-29(B)-Prolineinsulin
C0982221,"insulin lispro protamine, human",C0293359,"Insulin, Lysyl(28B)-Prolyl(28B)-"
C0982221,"insulin lispro protamine, human",C0293359,"Insulin, Lys(28B)-Pro(29B)-"
C0982221,"insulin lispro protamine, human",C0293359,Lispro
C0982221,"insulin lispro protamine, human",C0293359,Insulin lispro protamine recombinant
C0982221,"insulin lispro protamine, human",C0293359,Insulin lispro (genetical recombination)
C0982221,"insulin lispro protamine, human",C0293359,Insulin lispro (rDNA origin)
C0982221,"insulin lispro protamine, human",C0293359,Insulin lispro soluble
C0982221,"insulin lispro protamine, human",C0293359,Insulin lispro-containing product
C0982221,"insulin lispro protamine, human",C0293359,Product containing insulin lispro
C0982221,"insulin lispro protamine, human",C0293359,Product containing lispro insulin
C0982221,"insulin lispro protamine, human",C0293359,Lispro insulin-containing product
C0982221,"insulin lispro protamine, human",C0293359,Product containing insulin lispro (medicinal product)
C0982221,"insulin lispro protamine, human",C0293359,Product containing lispro insulin (medicinal product)
C0982221,"insulin lispro protamine, human",C0293359,insulin human lispro
C0982221,"insulin lispro protamine, human",C0293359,lispro human insulin
C0982221,"insulin lispro protamine, human",C0293359,Insulina lispro
C0982221,"insulin lispro protamine, human",C0293359,"INSULIN,LISPRO,HUMAN/rDNA"
C0982221,"insulin lispro protamine, human",C0293359,Lispro insulin product
C0982221,"insulin lispro protamine, human",C0293359,Lispro insulin (product)
C0982221,"insulin lispro protamine, human",C0293359,Insulin lispro (substance)
C0982221,"insulin lispro protamine, human",C0293359,Lispro insulin (substance)
C0982221,"insulin lispro protamine, human",C0293359,Insulin lispro recombinant
C0982221,"insulin lispro protamine, human",C0304869,"Intermediate-acting insulin, NOS"
C0982221,"insulin lispro protamine, human",C0304869,Intermediate-acting insulin
C0982221,"insulin lispro protamine, human",C0304869,Product containing intermediate-acting insulin (product)
C0982221,"insulin lispro protamine, human",C0304869,Product containing intermediate-acting insulin
C0982221,"insulin lispro protamine, human",C0304869,Intermediate-acting insulin preparation
C0982221,"insulin lispro protamine, human",C0304869,Intermediate-acting insulin preparation (substance)
C0982221,"insulin lispro protamine, human",C0304869,Intermediate-acting insulin product
C0982221,"insulin lispro protamine, human",C0304869,Intermediate acting insulin product
C0982221,"insulin lispro protamine, human",C0304869,Intermediate acting insulin product (product)
C0982221,"insulin lispro protamine, human",C0304869,Intermediate-acting insulin (substance)
C0982221,"insulin lispro protamine, human",C0795635,"insulin, regular, human"
C0982221,"insulin lispro protamine, human",C0795635,Insulin Human (Regular)
C0982221,"insulin lispro protamine, human",C0795635,Insulin Human Regular
C0982221,"insulin lispro protamine, human",C0795635,"Regular Insulin, human"
C0982221,"insulin lispro protamine, human",C0795635,Human regular insulin
C0982221,"insulin lispro protamine, human",C0795635,"insulin regular, human"
C0982221,"insulin lispro protamine, human",C0795635,regular human insulin
C0982221,"insulin lispro protamine, human",C0795635,INSULIN
C0982221,"insulin lispro protamine, human",C0795635,Semisynthetic human insulin
C0982221,"insulin lispro protamine, human",C0795635,Insulin regular
C0982221,"insulin lispro protamine, human",C0795635,"insulin, regular"
C0982221,"insulin lispro protamine, human",C0795635,Human insulin
C0982221,"insulin lispro protamine, human",C0795635,insulin (human)
C0982221,"insulin lispro protamine, human",C0795635,"Insulin, human"
C0982221,"insulin lispro protamine, human",C0795635,INSULIN HUMAN
C0982221,"insulin lispro protamine, human",C0795635,"Human insulin, NOS"
C0982221,"insulin lispro protamine, human",C0795635,insulin regular human recombinant
C0982221,"insulin lispro protamine, human",C0795635,"insulin regular, human semi-synthetic"
C0982221,"insulin lispro protamine, human",C0795635,High molecular weight insulin human
C0982221,"insulin lispro protamine, human",C0795635,Product containing human insulin soluble (medicinal product)
C0982221,"insulin lispro protamine, human",C0795635,Human insulin soluble-containing product
C0982221,"insulin lispro protamine, human",C0795635,Product containing human insulin soluble
C0982221,"insulin lispro protamine, human",C0795635,Human insulin-containing product
C0982221,"insulin lispro protamine, human",C0795635,Product containing human insulin
C0982221,"insulin lispro protamine, human",C0795635,Product containing human insulin (medicinal product)
C0982221,"insulin lispro protamine, human",C0795635,Insulina regular
C0982221,"insulin lispro protamine, human",C0795635,Product containing human regular insulin (medicinal product)
C0982221,"insulin lispro protamine, human",C0795635,Product containing human insulin (product)
C0982221,"insulin lispro protamine, human",C0795635,Human regular insulin (substance)
C0982221,"insulin lispro protamine, human",C0795635,Human regular insulin-containing product
C0982221,"insulin lispro protamine, human",C0795635,"INSULIN,REGULAR,HUMAN/rDNA"
C0982221,"insulin lispro protamine, human",C0795635,Insulin human regular (rDNA)
C0982221,"insulin lispro protamine, human",C0795635,"INSULIN,REGULAR,HUMAN/SEMISYNTHETIC"
C0982221,"insulin lispro protamine, human",C0795635,Human insulin preparation
C0982221,"insulin lispro protamine, human",C0795635,Semisynthetic human insulin preparation
C0982221,"insulin lispro protamine, human",C0795635,Semisynthetic human insulin preparation (substance)
C0982221,"insulin lispro protamine, human",C0795635,Human insulin preparation (substance)
C0982221,"insulin lispro protamine, human",C0795635,Human insulin product
C0982221,"insulin lispro protamine, human",C0795635,Human insulin product (product)
C0982221,"insulin lispro protamine, human",C0795635,Semisynthetic human insulin (substance)
C0982221,"insulin lispro protamine, human",C0795635,Human insulin (substance)
C0982221,"insulin lispro protamine, human",C0795635,Human insulin soluble product
C0982221,"insulin lispro protamine, human",C0795635,Insulin soluble human (product)
C0982221,"insulin lispro protamine, human",C0795635,Human insulin soluble
C0982221,"insulin lispro protamine, human",C0795635,Insulin soluble human
C0982221,"insulin lispro protamine, human",C0795635,Human insulin soluble (substance)
C0982221,"insulin lispro protamine, human",C0795635,regular human insulin (medication)
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycemic Agents
C0982224,"insulin, protamine zinc, beef-pork",C0020616,hypoglycemic agent
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycaemic agent
C0982224,"insulin, protamine zinc, beef-pork",C0020616,"Agent, Hypoglycemic"
C0982224,"insulin, protamine zinc, beef-pork",C0020616,"Agents, Hypoglycemic"
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycemic Drugs
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycemic drug
C0982224,"insulin, protamine zinc, beef-pork",C0020616,"Hypoglycemic drug, NOS"
C0982224,"insulin, protamine zinc, beef-pork",C0020616,"Hypoglycaemic drug, NOS"
C0982224,"insulin, protamine zinc, beef-pork",C0020616,"Drug, Hypoglycemic"
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycaemic drug
C0982224,"insulin, protamine zinc, beef-pork",C0020616,"Drugs, Hypoglycemic"
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycemics
C0982224,"insulin, protamine zinc, beef-pork",C0020616,hypoglycaemic
C0982224,"insulin, protamine zinc, beef-pork",C0020616,hypoglycemic
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Drugs for hypoglycaemia
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Drugs for hypoglycemia
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Antihyperglycemic Agents
C0982224,"insulin, protamine zinc, beef-pork",C0020616,"Agent, Antihyperglycemic"
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Antihyperglycemic Agent
C0982224,"insulin, protamine zinc, beef-pork",C0020616,"Agents, Antihyperglycemic"
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycemic agent (product)
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycemic agent (substance)
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Drugs for hypoglycemia (product)
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Drugs for hypoglycemia (substance)
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycemic drug (substance)
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycemic product
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycaemic product
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycemic product (product)
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Anti-hyperglycemics
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Antihyperglycemics
C0982224,"insulin, protamine zinc, beef-pork",C0020616,antihyperglycemic
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Hypoglycemic Medicines
C0982224,"insulin, protamine zinc, beef-pork",C0020616,Diabetes Medicines
C0991832,"insulin isophane, beef",C0020616,Hypoglycemic Agents
C0991832,"insulin isophane, beef",C0020616,hypoglycemic agent
C0991832,"insulin isophane, beef",C0020616,Hypoglycaemic agent
C0991832,"insulin isophane, beef",C0020616,"Agent, Hypoglycemic"
C0991832,"insulin isophane, beef",C0020616,"Agents, Hypoglycemic"
C0991832,"insulin isophane, beef",C0020616,Hypoglycemic Drugs
C0991832,"insulin isophane, beef",C0020616,Hypoglycemic drug
C0991832,"insulin isophane, beef",C0020616,"Hypoglycemic drug, NOS"
C0991832,"insulin isophane, beef",C0020616,"Hypoglycaemic drug, NOS"
C0991832,"insulin isophane, beef",C0020616,"Drug, Hypoglycemic"
C0991832,"insulin isophane, beef",C0020616,Hypoglycaemic drug
C0991832,"insulin isophane, beef",C0020616,"Drugs, Hypoglycemic"
C0991832,"insulin isophane, beef",C0020616,Hypoglycemics
C0991832,"insulin isophane, beef",C0020616,hypoglycaemic
C0991832,"insulin isophane, beef",C0020616,hypoglycemic
C0991832,"insulin isophane, beef",C0020616,Drugs for hypoglycaemia
C0991832,"insulin isophane, beef",C0020616,Drugs for hypoglycemia
C0991832,"insulin isophane, beef",C0020616,Antihyperglycemic Agents
C0991832,"insulin isophane, beef",C0020616,"Agent, Antihyperglycemic"
C0991832,"insulin isophane, beef",C0020616,Antihyperglycemic Agent
C0991832,"insulin isophane, beef",C0020616,"Agents, Antihyperglycemic"
C0991832,"insulin isophane, beef",C0020616,Hypoglycemic agent (product)
C0991832,"insulin isophane, beef",C0020616,Hypoglycemic agent (substance)
C0991832,"insulin isophane, beef",C0020616,Drugs for hypoglycemia (product)
C0991832,"insulin isophane, beef",C0020616,Drugs for hypoglycemia (substance)
C0991832,"insulin isophane, beef",C0020616,Hypoglycemic drug (substance)
C0991832,"insulin isophane, beef",C0020616,Hypoglycemic product
C0991832,"insulin isophane, beef",C0020616,Hypoglycaemic product
C0991832,"insulin isophane, beef",C0020616,Hypoglycemic product (product)
C0991832,"insulin isophane, beef",C0020616,Anti-hyperglycemics
C0991832,"insulin isophane, beef",C0020616,Antihyperglycemics
C0991832,"insulin isophane, beef",C0020616,antihyperglycemic
